title,question,expected_answer,generated_answer,is_similar
Boston,What s Boston sometimes called?,city of neighborhoods,"['Boston is sometimes called ""TitleTown, USA"" due to its professional sports teams winning multiple championships.']",0
Tuberculosis,Has TB infection increased or decreased worldwide since the start of the 21st century?,decreased,"['TB infection has decreased worldwide since the start of the 21st century. The total number of tuberculosis cases has been decreasing since 2005, and new cases have declined since 2002.']",8
Nintendo_Entertainment_System,When was it released in Australia?,1987,"[""The contexts provided do not specify the release date of any specific item in Australia. If you're referring to a particular movie, song, or event, please clarify what you're asking about so I can provide the correct information.""]",0
Old_English,"When the Latin alphabet was introduced to Old English, what letter was the same as v?",u,"['When the Latin alphabet was introduced to Old English, the letter that was the same as ""v"" was ""u."" The letter ""v"" did not exist as a distinct character from ""u"" in the Latin alphabet used at that time.']",7
2008_Summer_Olympics_torch_relay,What is the name of the handicapped bearer of the torch?,Jin Jing,['The name of the handicapped bearer of the torch is Jin Jing.'],8
Alexander_Graham_Bell,Which country did Bell first try to get a patent?,Britain,['Bell first tried to get a patent in Britain.'],3
Jehovah%27s_Witnesses,"Of the 1006 alleged perpetrators of child sexual abuse identified by Jehovah's Witnesses within their organization since 1950, how many were reported to secular authorities?",not one,"[""None of the 1006 alleged perpetrators of child sexual abuse identified by Jehovah's Witnesses within their organization since 1950 were reported to secular authorities.""]",8
2008_Sichuan_earthquake,What came to a halt during the moment of silence?,Cars and trucks,"[""Cars and trucks on Beijing's roads came to a halt during the moment of silence.""]",2
Geography_of_the_United_States,What type of land makes up the Ohio and Tennessee valleys?,rolling hills and productive farmland,['The Ohio and Tennessee valleys consist largely of rolling hills and productive farmland.'],8
Freemasonry,Who was the successor to the Grand Mastership of The Duke of Clermont?,the Duke of Orléans,['The successor to the Grand Mastership of the Duke of Clermont was the Duke of Orléans.'],8
Eritrea,What is the first round of the coffee ceremony called?,awel,"['The first round of the coffee ceremony is called ""awel"" in Tigrinya, meaning ""first.""']",5
Queen_(band),How many number one albums has Queen released?,eighteen,"['Queen has released several number one albums, including ""A Night at the Opera"" and ""News of the World."" However, to determine the exact number of their number one albums in specific regions (such as the UK or the US), you would typically consult music charts and records. Based on general knowledge, Queen had multiple number one albums, but if you need an exact count, a detailed chart history would be required.']",0
Estonia,How many instances has Estonia appeared in the EuroBasket tournament?,four,"['The provided context does not mention the specific number of instances Estonia has appeared in the EuroBasket tournament. To obtain this information, one would need to refer to a dedicated source on EuroBasket participation or the history of the Estonian national basketball team.']",0
Labour_Party_(UK),What was the original Tory lead percentage?,14,['The original Tory lead percentage was 8% as stated in the context.'],0
Canadian_Armed_Forces,When was the first overseas deployment of the Canadian Military?,Second Boer War,['The first overseas deployment of Canadian military forces occurred during the Second Boer War.'],8
History_of_science,What did Parsons believe made a functional society?,structural integration,"['Talcott Parsons believed that aspects of society that promoted structural integration were considered ""functional."" He argued that these elements contributed to the stability and cohesion of a society, thereby enabling it to function effectively as a whole.']",3
Dissolution_of_the_Soviet_Union,Who were the protesters remembering?,Latvians,"['The protesters were remembering the tragic events and the people who were killed during the massacre that took place in Mali on March 26, 1991, when soldiers opened fire on nonviolent demonstrators, resulting in an estimated loss of 300 lives. This day is now a national holiday in Mali, known as the March Revolution of 1991, to honor those who lost their lives during those events.']",0
