title,question,expected_answer,generated_answer,is_similar
London,What is a prominent feature of Picadilly Circus?,giant electronic advertisements,"[""A prominent feature of Piccadilly Circus is the iconic Shaftesbury Memorial Fountain, which features a statue of Eros (or Anteros) and serves as a popular meeting point and landmark in the area. The surrounding lights and neon advertisements are also well-known aspects of Piccadilly Circus, making it a vibrant part of London's cultural landscape.""]",3
Race_(human_categorization),Most African descent in Brazil came from what sort of congress?,relations between white masters and female slaves,"['Most African descent in Brazil came from the Congress of the slave trade, which involved the forced migration of enslaved Africans to Brazil during the transatlantic slave trade. This movement was facilitated by European powers, particularly during the 16th to 19th centuries, as part of their colonial endeavors in the Americas.']",0
Late_Middle_Ages,Which two countries experienced peasant uprisings?,France and England,"[""The two countries that experienced peasant uprisings are France and England. The French Jacquerie occurred in 1358, and the English Peasants' Revolt took place in 1381.""]",8
High-definition_television,"If more bandwith is required than is available, a very high resolution source my not be able to transmitted without loss of what?",fidelity,['fidelity'],10
Digimon,Name the original Digimon anime.,Digimon Adventure,"['The original Digimon anime is called ""Digimon Adventure.""']",9
British_Empire,Which country besides Britain claims the South Sandwich Islands?,Argentina,['Argentina also claims the South Sandwich Islands.'],3
Saint_Barth%C3%A9lemy,On what part of the island is Fort Oscar located on the far side of?,La Pointe,['Fort Oscar is located on the far side of La Pointe.'],3
Lancashire,What does the Duchy of Lancaster operate as?,a property company,"['The Duchy of Lancaster operates as an estate that administers bona vacantia within the County Palatine, receiving the property of persons who die intestate when the legal ownership cannot be ascertained. It is managed by the Queen in Right of the Duchy of Lancaster.']",2
History_of_science,Ibn al-Haytham and Roger Bacon were scientists in which time period?,the Middle Ages,"[""Ibn al-Haytham, also known as Alhazen, lived during the Islamic Golden Age, which was roughly from the late 10th century to the early 11th century (circa 965-1040). Roger Bacon, on the other hand, was a medieval English philosopher and scientist who lived during the 13th century (circa 1214-1294). Therefore, Ibn al-Haytham was active primarily in the 10th and 11th centuries, while Roger Bacon's work occurred in the 13th century.""]",3
Civil_disobedience,Why would a person chose civil disobedience against specific laws?,"['judged ""wrong"" by an individual conscience', 'to cause their repeal', 'they are judged ""wrong"" by an individual conscience']","['A person might choose civil disobedience against specific laws for several reasons:\n\n1. **Moral Opposition**: The individual may believe that the laws in question are unjust, immoral, or conflict with their ethical beliefs. This was highlighted by Stephen Eilmann, who argues that civil disobedience is a way to stand against laws that violate common morality.\n\n2. **Symbolic Protest**: Many acts of civil disobedience serve a symbolic purpose, as noted by Bedau, where the harmlessness of certain acts can effectively raise awareness and serve as propaganda for a cause.\n\n3. **Social Change**: Engaging in civil disobedience is often seen as a strategic way to instigate change. Examples include movements led by figures like Gandhi and Martin Luther King Jr., which used nonviolent resistance to challenge oppressive laws and societal norms.\n\n4. **Response to Oppression**: Civil disobedience has historically been a response to oppressive regimes or unjust discrimination. For example, protests during the civil rights movement aimed to address systemic racism and unfair laws.\n\n5. **Public Awareness**: Civil disobedience can draw attention to issues that may be overlooked or ignored, facilitating discussions about the necessity for legal reforms.\n\n6. **Personal Integrity**: Some individuals feel compelled to act according to their beliefs, even at the risk of legal consequences, as a demonstration of their commitment to justice or social equity.\n\nThrough these motivations, individuals engaging in civil disobedience hope to challenge the status quo and advocate for change in a peaceful yet assertive manner.']",3
