title,question,expected_answer,generated_answer,is_similar
Force,Who formed the universal theory of gravitation?,Isaac Newton,['Isaac Newton formed the universal theory of gravitation.'],7
Gamal_Abdel_Nasser,What nation did Nasser judge impossible to become militarially involved?,Israel,"['Nasser judged that Israel was ""impossible"" to become militarily involved after the nationalization of the Suez Canal.']",0
1973_oil_crisis,Name a larger car that Toyota came up with as buyers lamented the small sized compacts?,"['Toyota Corona Mark II', 'Corona Mark II']",['The larger cars that Toyota introduced in response to buyers lamenting the small size of the first Japanese compacts included the Toyota Corona Mark II and the Toyota Cressida.'],3
Greeks,What is so well known about this period ?,It is so named because it set the standards by which Greek civilization would be judged in later eras,"[""The context suggests that little is known about the period from 270 to 650, specifically regarding Utrecht, as it is mentioned that it was first spoken of again several centuries after the Romans left. The period appears to be characterized by a lack of significant documentation or historical records, apart from the influence of the Franks and the construction of a church during Dagobert I's reign in the 7th century. Additionally, ongoing border conflicts with the Frisians are noted, leading to the destruction of this first church. Overall, this period is described as being obscure, with limited knowledge about events or developments during that time.""]",0
Southampton,What document declared the upgrade of University College at Highfield?,Royal Charter,"['The document that declared the upgrade of University College at Highfield is the Royal Charter granted by Her Majesty the Queen in 2005, which officially transformed it into a university.']",8
History_of_science,What kind of predictions were made during the 12th century?,eclipses,"['During the 12th century, predictions related to eclipses were made. Chinese astronomers had developed the ability to reasonably and accurately predict eclipses, although this knowledge had been lost during the Ming dynasty.']",3
Protestantism,"Though the Plymouth Brethren do not have a denominational name, what name is generally used for them?",The Brethren,"['The name generally used for them is ""The Brethren.""']",9
Vacuum,"What does the term used by Physicists, partial vacuum, refer to?",imperfect vacuum,"['The term ""partial vacuum"" refers to an actual imperfect vacuum as one might have in a laboratory or in space. It is a region where the gaseous pressure is lower than atmospheric pressure, but not as low as a perfect vacuum.']",8
Plymouth,In what year was Plymouth recognized as a town?,1254,['Plymouth gained status as a town in the year 1254.'],5
Green,Where were the first modern electric traffic lights erected in 1912?,"Salt Lake City, Utah","['The first modern electric traffic lights were erected in Salt Lake City, Utah, in 1912.']",8
PlayStation_3,What version of firmware update gave the PlayStation 3 its 3D capability? ,3.30,['Firmware update 3.30 officially allowed PS3 titles to be played in 3D.'],0
Switzerland,Which sectors are the main source of expenditures for the federal government?,social welfare and finance & tax,['The main sources of expenditures for the federal government are located in the areas of social welfare and finance & tax.'],8
Federal_Bureau_of_Investigation,What agency pioneered DNA testing?,The FBI,['The FBI Laboratory is the agency that pioneered DNA testing.'],3
Uranium,What isotope of uranium has the most stability?,Uranium-238,"['The most stable isotope of uranium is uranium-238 (238U), which has a half-life of about 4.468 billion years.']",8
Anti-aircraft_warfare,What are the AA systems called in Russian?,zenitnye,"['In Russian, the AA systems are referred to as ""Зенитная артиллерия"" (Zenitnaya artylleriya), which translates to ""Anti-aircraft artillery."" The abbreviation for anti-aircraft artillery in English, ""AA,"" may also be used in Russian contexts, and it is sometimes referred to colloquially as ""ак-ак"" (ak-ak), derived from the phonetic representation of ""AA.""']",3
Solar_energy,What is a solar balloon?,a black balloon that is filled with ordinary air,"['A solar balloon is a black balloon filled with ordinary air. It operates by using sunlight to heat the air inside the balloon, which causes the air to expand and creates an upward buoyancy force, similar to how an artificially heated hot air balloon works. Some solar balloons are large enough to carry humans, but their usage is generally limited to the toy market due to a relatively high surface-area to payload-weight ratio.']",3
Pharmacy,What is a main duty of the GPhC?,"['regulates the practice of pharmacists and pharmacy technicians', 'governing body for pharmacy health care professionals']","['The main duty of the General Pharmaceutical Council (GPhC) is to regulate the practice of pharmacists and pharmacy technicians in the UK, ensuring that they meet professional standards and providing oversight to maintain the quality of care provided within the pharmacy profession.']",8
Tennessee,How many inmates has Tennessee executed since 2000?,six,['Tennessee has executed six prisoners since 2000.'],7
Infrared,What happens to the amount of radiation an object emits as temperature increases?,increases,"['As the temperature of an object increases, the amount of radiation it emits also increases. This relationship is governed by the Stefan–Boltzmann law, which states that the total amount of emitted energy goes up with temperature. Additionally, the color of the light emitted by the object changes with temperature, with objects appearing ""white hot"" becoming hotter than those appearing ""red hot"".']",7
Boston,How many people can be seated for an ice hockey game at TD Garden?,"17,565","['The TD Garden can seat 17,565 people for ice hockey games.']",8
Estonia,What is the combined group of the interparliamentary Baltic Assembly and the intergovernmental Baltic Council of Ministers?,The Baltic Council,['The combined group of the interparliamentary Baltic Assembly and the intergovernmental Baltic Council of Ministers is known as the Baltic Council.'],8
